Country_code,Country,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
LUX,Luxembourg,469262.0,368468.0,462694.0,1337688.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-04-30
LUX,Luxembourg,469269.0,368480.0,462700.0,1337775.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-05-28
LUX,Luxembourg,469274.0,368493.0,462705.0,1337829.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-06-25
LUX,Luxembourg,469282.0,368507.0,462710.0,1337880.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-07-30
LUX,Luxembourg,469284.0,368517.0,462713.0,1337910.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-08-27
LUX,Luxembourg,469285.0,368526.0,462715.0,1337934.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-09-24
LUX,Luxembourg,469285.0,368527.0,462715.0,1337940.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-10-29
LUX,Luxembourg,469285.0,368527.0,462715.0,1337940.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-11-26
LUX,Luxembourg,14860.0,0.0,4814.0,19674.0,3.0,2.0,0.0,1.0,2020-12-30,2023-12-23,2021-01-31
LUX,Luxembourg,30899.0,0.0,11882.0,42782.0,7.0,5.0,0.0,2.0,2020-12-30,2023-10-01,2021-02-28
LUX,Luxembourg,70765.0,0.0,21673.0,92438.0,15.0,11.0,0.0,3.0,2020-12-30,2023-12-23,2021-03-28
LUX,Luxembourg,143349.0,0.0,53400.0,196749.0,31.0,23.0,0.0,9.0,2020-12-30,2023-12-23,2021-04-25
LUX,Luxembourg,231271.0,0.0,132313.0,363584.0,58.0,37.0,0.0,21.0,2020-12-30,2023-12-23,2021-05-30
LUX,Luxembourg,328273.0,0.0,208173.0,548699.0,88.0,52.0,0.0,33.0,2020-12-30,2023-12-23,2021-06-27
LUX,Luxembourg,363832.0,0.0,303780.0,668742.0,107.0,58.0,0.0,49.0,2020-12-30,2023-12-23,2021-07-25
LUX,Luxembourg,374965.0,0.0,327876.0,702841.0,112.0,60.0,0.0,52.0,2020-12-30,2023-12-23,2021-08-29
LUX,Luxembourg,383416.0,0.0,336098.0,719514.0,115.0,61.0,0.0,54.0,2020-12-30,2023-12-23,2021-09-26
LUX,Luxembourg,422994.0,0.0,366720.0,789280.0,126.0,68.0,0.0,59.0,2020-12-30,2023-12-23,2021-10-31
LUX,Luxembourg,435960.0,0.0,379881.0,889569.0,142.0,70.0,0.0,61.0,2020-12-30,2023-12-23,2021-11-28
LUX,Luxembourg,452109.0,0.0,391810.0,1039130.0,166.0,72.0,0.0,63.0,2020-12-30,2023-12-23,2021-12-26
LUX,Luxembourg,463974.0,14456.0,446486.0,1182650.0,189.0,74.0,2.0,71.0,2020-12-30,2023-12-23,2022-01-30
LUX,Luxembourg,467735.0,334816.0,457607.0,1218804.0,195.0,75.0,53.0,73.0,2020-12-30,2023-12-23,2022-02-27
LUX,Luxembourg,468624.0,349322.0,460901.0,1240321.0,198.0,75.0,56.0,74.0,2020-12-30,2023-12-23,2022-03-27
LUX,Luxembourg,468951.0,359206.0,461779.0,1255353.0,201.0,75.0,57.0,74.0,2020-12-30,2023-12-23,2022-04-24
LUX,Luxembourg,469114.0,361298.0,462066.0,1265155.0,202.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-05-29
LUX,Luxembourg,469182.0,363221.0,462395.0,1270931.0,203.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-06-26
LUX,Luxembourg,469185.0,365891.0,462539.0,1293986.0,207.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-07-31
LUX,Luxembourg,469188.0,366787.0,462542.0,1307078.0,209.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-08-28
LUX,Luxembourg,469190.0,366946.0,462545.0,1313607.0,210.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-09-25
LUX,Luxembourg,469193.0,367317.0,462549.0,1321331.0,211.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-10-30
LUX,Luxembourg,469198.0,367782.0,462565.0,1330561.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-11-27
LUX,Luxembourg,469205.0,368090.0,462599.0,1334430.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-12-25
LUX,Luxembourg,469231.0,368293.0,462625.0,1336512.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-01-29
ZAF,South Africa,0.0,0.0,0.0,69007.0,0.0,0.0,0.0,0.0,2021-02-17,2023-12-31,2021-02-28
ZAF,South Africa,0.0,0.0,0.0,182983.0,0.0,0.0,0.0,0.0,2021-02-17,2023-12-31,2021-03-28
ZAF,South Africa,182983.0,0.0,0.0,182983.0,0.0,0.0,0.0,0.0,2021-02-17,2023-12-31,2021-04-25
ZAF,South Africa,182983.0,0.0,0.0,182983.0,0.0,0.0,0.0,0.0,2021-02-17,2023-12-31,2021-05-30
ZAF,South Africa,2119219.0,0.0,479768.0,2598987.0,4.0,4.0,0.0,1.0,2021-02-17,2023-12-31,2021-06-27
ZAF,South Africa,4392812.0,0.0,2731180.0,7123991.0,12.0,7.0,0.0,5.0,2021-02-17,2023-12-31,2021-07-25
ZAF,South Africa,6583232.0,0.0,5985293.0,12568525.0,21.0,11.0,0.0,10.0,2021-02-17,2023-12-31,2021-08-29
ZAF,South Africa,8551868.0,0.0,8605153.0,17157022.0,29.0,14.0,0.0,15.0,2021-02-17,2023-12-31,2021-09-26
ZAF,South Africa,15329097.0,0.0,12317435.0,22381951.0,38.0,26.0,0.0,21.0,2021-02-17,2023-12-31,2021-10-31
ZAF,South Africa,17261018.0,0.0,14482675.0,25591392.0,43.0,29.0,0.0,24.0,2021-02-17,2023-12-31,2021-11-28
ZAF,South Africa,18919486.0,0.0,15845343.0,27934050.0,47.0,32.0,0.0,27.0,2021-02-17,2023-12-31,2021-12-26
ZAF,South Africa,19974988.0,0.0,16986582.0,29869787.0,50.0,34.0,0.0,29.0,2021-02-17,2023-12-31,2022-01-30
ZAF,South Africa,20900550.0,1048137.0,17808001.0,31523131.0,53.0,35.0,2.0,30.0,2021-02-17,2023-12-31,2022-02-27
ZAF,South Africa,21674770.0,2153769.0,18634273.0,33585719.0,57.0,37.0,4.0,31.0,2021-02-17,2023-12-31,2022-03-27
ZAF,South Africa,21674770.0,2716821.0,19237094.0,34775215.0,59.0,37.0,5.0,32.0,2021-02-17,2023-12-31,2022-04-24
ZAF,South Africa,22932001.0,3190158.0,19957432.0,36080021.0,61.0,39.0,5.0,34.0,2021-02-17,2023-12-31,2022-05-29
ZAF,South Africa,23056702.0,3460795.0,20352551.0,36823695.0,62.0,39.0,6.0,34.0,2021-02-17,2023-12-31,2022-06-26
ZAF,South Africa,23056702.0,3606263.0,20559513.0,37192985.0,63.0,39.0,6.0,35.0,2021-02-17,2023-12-31,2022-07-31
ZAF,South Africa,23056702.0,3684352.0,20707326.0,37458710.0,63.0,39.0,6.0,35.0,2021-02-17,2023-12-31,2022-08-28
ZAF,South Africa,23734534.0,3736262.0,20804591.0,37633760.0,63.0,40.0,6.0,35.0,2021-02-17,2023-12-31,2022-09-25
ZAF,South Africa,23828975.0,3790940.0,20901534.0,37802222.0,64.0,40.0,6.0,35.0,2021-02-17,2023-12-31,2022-10-30
ZAF,South Africa,23923022.0,3843997.0,20994160.0,37967933.0,64.0,40.0,6.0,35.0,2021-02-17,2023-12-31,2022-11-27
ZAF,South Africa,23970891.0,3899864.0,21038797.0,38100924.0,64.0,40.0,7.0,35.0,2021-02-17,2023-12-31,2022-12-25
ZAF,South Africa,23970891.0,4015328.0,21038797.0,38360874.0,65.0,40.0,7.0,35.0,2021-02-17,2023-12-31,2023-01-29
ZAF,South Africa,23997152.0,4138014.0,21038797.0,38583260.0,65.0,40.0,7.0,35.0,2021-02-17,2023-12-31,2023-02-26
ZAF,South Africa,24165157.0,4330777.0,21038797.0,38702149.0,65.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-03-26
ZAF,South Africa,24165157.0,4377439.0,21038797.0,38813021.0,65.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-04-30
ZAF,South Africa,24210760.0,4404284.0,21038797.0,38874367.0,66.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-05-28
ZAF,South Africa,24210953.0,4410601.0,21038797.0,39559229.0,67.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-06-25
ZAF,South Africa,24210953.0,4410601.0,21038797.0,40366521.0,68.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-07-30
ZAF,South Africa,24210953.0,4410601.0,21038797.0,41173812.0,69.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-08-27
ZAF,South Africa,24210953.0,4410601.0,21038797.0,41798812.0,70.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-09-24
ZAF,South Africa,24210953.0,4410601.0,21038797.0,41798812.0,70.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-10-29
ZAF,South Africa,24210953.0,4410601.0,21038797.0,41798812.0,70.0,41.0,7.0,35.0,2021-02-17,2023-12-31,2023-11-26
NOR,Norway,194518.0,0.0,59247.0,253766.0,5.0,4.0,0.0,1.0,2020-12-23,2023-12-23,2021-01-31
NOR,Norway,365276.0,0.0,189728.0,555003.0,10.0,7.0,0.0,4.0,2020-12-23,2023-09-03,2021-02-28
NOR,Norway,653036.0,0.0,272905.0,925941.0,17.0,12.0,0.0,5.0,2020-12-23,2023-12-23,2021-03-28
NOR,Norway,1300963.0,0.0,342035.0,1642999.0,31.0,24.0,0.0,6.0,2020-12-23,2023-12-23,2021-04-25
NOR,Norway,1619397.0,0.0,902427.0,2521824.0,47.0,30.0,0.0,17.0,2020-12-23,2023-12-23,2021-05-30
NOR,Norway,2554996.0,0.0,1409251.0,3964806.0,74.0,48.0,0.0,26.0,2020-12-23,2023-12-23,2021-06-27
NOR,Norway,3475036.0,0.0,1651882.0,5126918.0,96.0,65.0,0.0,31.0,2020-12-23,2023-12-23,2021-07-25
NOR,Norway,3789068.0,0.0,2968541.0,6757609.0,126.0,71.0,0.0,55.0,2020-12-23,2023-12-23,2021-08-29
NOR,Norway,4147088.0,0.0,3645828.0,7792916.0,145.0,77.0,0.0,68.0,2020-12-23,2023-12-23,2021-09-26
NOR,Norway,4204983.0,0.0,3741447.0,7946430.0,148.0,78.0,0.0,70.0,2020-12-23,2023-12-23,2021-10-31
NOR,Norway,4241005.0,0.0,3832509.0,8674315.0,162.0,79.0,0.0,71.0,2020-12-23,2023-12-23,2021-11-28
NOR,Norway,4282602.0,0.0,3917632.0,9724800.0,181.0,80.0,0.0,73.0,2020-12-23,2023-12-23,2021-12-26
NOR,Norway,4314923.0,396649.0,3984842.0,11001780.0,205.0,80.0,7.0,74.0,2020-12-23,2023-12-23,2022-01-30
NOR,Norway,4328260.0,2879950.0,4025973.0,11227350.0,209.0,81.0,54.0,75.0,2020-12-23,2023-12-23,2022-02-27
NOR,Norway,4330960.0,2911073.0,4033470.0,11268589.0,210.0,81.0,54.0,75.0,2020-12-23,2023-12-23,2022-03-27
NOR,Norway,4333655.0,2927293.0,4038149.0,11292120.0,210.0,81.0,55.0,75.0,2020-12-23,2023-12-23,2022-04-24
NOR,Norway,4337125.0,2945869.0,4044823.0,11320792.0,211.0,81.0,55.0,75.0,2020-12-23,2023-12-23,2022-05-29
NOR,Norway,4340356.0,2965076.0,4052451.0,11350826.0,211.0,81.0,55.0,75.0,2020-12-23,2023-12-23,2022-06-26
NOR,Norway,4341723.0,2975614.0,4055064.0,11365330.0,212.0,81.0,55.0,76.0,2020-12-23,2023-12-23,2022-07-31
NOR,Norway,4342916.0,2985502.0,4056801.0,11378136.0,212.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2022-08-28
NOR,Norway,4343960.0,2991181.0,4058138.0,11804941.0,220.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2022-09-25
NOR,Norway,4344607.0,2998045.0,4059002.0,12018787.0,224.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2022-10-30
NOR,Norway,4345254.0,3007361.0,4059819.0,12192655.0,227.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2022-11-27
NOR,Norway,4345797.0,3012940.0,4060542.0,12270784.0,229.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2022-12-25
NOR,Norway,4346118.0,3016348.0,4061116.0,12306840.0,229.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-01-29
NOR,Norway,4346122.0,3017639.0,4061210.0,12314168.0,229.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-02-26
NOR,Norway,4346127.0,3018799.0,4061227.0,12320624.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-03-26
NOR,Norway,4346131.0,3019816.0,4061244.0,12328808.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-04-30
NOR,Norway,4346135.0,3020370.0,4061260.0,12334055.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-05-28
NOR,Norway,4346140.0,3020390.0,4061277.0,12334464.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-06-25
NOR,Norway,4346144.0,3020411.0,4061294.0,12334886.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-07-30
NOR,Norway,4346149.0,3020432.0,4061310.0,12335308.0,230.0,81.0,56.0,76.0,2020-12-23,2023-12-23,2023-08-27
NOR,Norway,4346149.0,3033454.0,4061312.0,12348369.0,230.0,81.0,57.0,76.0,2020-12-23,2023-12-23,2023-09-24
NOR,Norway,4346149.0,3341943.0,4061312.0,12656858.0,236.0,81.0,62.0,76.0,2020-12-23,2023-12-23,2023-10-29
NOR,Norway,4346149.0,3647171.0,4061312.0,12962086.0,241.0,81.0,68.0,76.0,2020-12-23,2023-12-23,2023-11-26
GLP,Guadeloupe,135866.0,8284.0,126317.0,270466.0,68.0,34.0,2.0,32.0,0,2023-12-29,2021-11-28
GLP,Guadeloupe,144845.0,24633.0,127031.0,296509.0,74.0,36.0,6.0,32.0,0,2023-12-29,2021-12-26
GLP,Guadeloupe,146187.0,61115.0,137786.0,360388.0,90.0,37.0,15.0,34.0,0,2023-12-29,2022-01-30
GLP,Guadeloupe,146682.0,76554.0,140188.0,363423.0,91.0,37.0,19.0,35.0,0,2023-12-29,2022-02-27
GLP,Guadeloupe,147436.0,80461.0,141419.0,369315.0,92.0,37.0,20.0,35.0,0,2023-12-29,2022-03-27
GLP,Guadeloupe,148192.0,82515.0,142260.0,372967.0,93.0,37.0,21.0,36.0,0,2023-12-29,2022-04-24
GLP,Guadeloupe,148940.0,84127.0,143028.0,377615.0,94.0,37.0,21.0,36.0,0,2023-12-29,2022-05-29
GLP,Guadeloupe,149504.0,85293.0,143652.0,380944.0,95.0,37.0,21.0,36.0,0,2023-12-29,2022-06-26
GLP,Guadeloupe,150077.0,86650.0,144196.0,385712.0,96.0,38.0,22.0,36.0,0,2023-12-29,2022-07-31
GLP,Guadeloupe,150077.0,86650.0,144196.0,385712.0,96.0,38.0,22.0,36.0,0,2023-12-29,2022-08-28
GLP,Guadeloupe,150186.0,86850.0,144310.0,386412.0,97.0,38.0,22.0,36.0,0,2023-12-29,2022-09-25
GLP,Guadeloupe,150659.0,87671.0,144790.0,389320.0,97.0,38.0,22.0,36.0,0,2023-12-29,2022-10-30
GLP,Guadeloupe,151008.0,87934.0,145090.0,390660.0,98.0,38.0,22.0,36.0,0,2023-12-29,2022-11-27
GLP,Guadeloupe,151252.0,88219.0,145331.0,392684.0,98.0,38.0,22.0,36.0,0,2023-12-29,2022-12-25
GLP,Guadeloupe,151540.0,88529.0,145595.0,397456.0,99.0,38.0,22.0,36.0,0,2023-12-29,2023-01-29
GLP,Guadeloupe,151760.0,88719.0,145788.0,398683.0,100.0,38.0,22.0,36.0,0,2023-12-29,2023-02-26
GLP,Guadeloupe,151938.0,88865.0,145954.0,399422.0,100.0,38.0,22.0,36.0,0,2023-12-29,2023-03-26
GLP,Guadeloupe,152062.0,88965.0,146058.0,399906.0,100.0,38.0,22.0,37.0,0,2023-12-29,2023-04-30
GLP,Guadeloupe,152110.0,89007.0,146096.0,400117.0,100.0,38.0,22.0,37.0,0,2023-12-29,2023-05-28
GLP,Guadeloupe,152164.0,89041.0,146139.0,400358.0,100.0,38.0,22.0,37.0,0,2023-12-29,2023-06-25
GLP,Guadeloupe,152189.0,89052.0,146147.0,400424.0,100.0,38.0,22.0,37.0,0,2023-12-29,2023-07-30
GLP,Guadeloupe,0.0,0.0,0.0,5109.0,1.0,0.0,0.0,0.0,0,2023-12-29,2021-01-31
GLP,Guadeloupe,0.0,0.0,0.0,11328.0,3.0,0.0,0.0,0.0,0,2023-12-29,2021-02-28
GLP,Guadeloupe,0.0,0.0,0.0,19850.0,5.0,0.0,0.0,0.0,0,2023-12-29,2021-03-28
GLP,Guadeloupe,16639.0,0.0,7574.0,24213.0,6.0,4.0,0.0,2.0,0,2023-12-29,2021-04-25
GLP,Guadeloupe,52526.0,0.0,21790.0,74316.0,19.0,13.0,0.0,5.0,0,2023-12-29,2021-05-30
GLP,Guadeloupe,64889.0,0.0,39098.0,103987.0,26.0,16.0,0.0,10.0,0,2023-12-29,2021-06-27
GLP,Guadeloupe,82443.0,0.0,51376.0,133827.0,33.0,21.0,0.0,13.0,0,2023-12-29,2021-07-25
GLP,Guadeloupe,108515.0,198.0,67947.0,176661.0,44.0,27.0,0.0,17.0,0,2023-12-29,2021-08-29
GLP,Guadeloupe,125701.0,958.0,90406.0,217064.0,54.0,31.0,0.0,23.0,0,2023-12-29,2021-09-26
GLP,Guadeloupe,131257.0,3804.0,120104.0,255164.0,64.0,33.0,1.0,30.0,0,2023-12-29,2021-10-31
NRU,Nauru,3642.0,0.0,0.0,3642.0,34.0,34.0,0.0,0.0,2021-04-09,2023-02-20,2021-04-25
NRU,Nauru,7461.0,0.0,4.0,7486.0,69.0,69.0,0.0,0.0,2021-04-09,2023-02-20,2021-05-30
NRU,Nauru,7498.0,0.0,5209.0,12721.0,117.0,69.0,0.0,48.0,2021-04-09,2023-02-20,2021-06-27
NRU,Nauru,7560.0,0.0,7178.0,14787.0,136.0,70.0,0.0,66.0,2021-04-09,2023-02-20,2021-07-25
NRU,Nauru,7625.0,0.0,7193.0,14818.0,137.0,70.0,0.0,66.0,2021-04-09,2023-02-20,2021-08-29
NRU,Nauru,7659.0,0.0,7235.0,14894.0,137.0,71.0,0.0,67.0,2021-04-09,2023-02-20,2021-09-26
NRU,Nauru,7694.0,0.0,7279.0,14973.0,138.0,71.0,0.0,67.0,2021-04-09,2023-02-20,2021-10-31
NRU,Nauru,7729.0,0.0,7321.0,15049.0,139.0,71.0,0.0,68.0,2021-04-09,2023-02-20,2021-11-28
NRU,Nauru,7764.0,0.0,7364.0,15128.0,140.0,72.0,0.0,68.0,2021-04-09,2023-02-20,2021-12-26
NRU,Nauru,7764.0,0.0,7364.0,15128.0,140.0,72.0,0.0,68.0,2021-04-09,2023-02-20,2022-01-30
NRU,Nauru,9150.0,2642.0,7674.0,19466.0,180.0,84.0,24.0,71.0,2021-04-09,2023-02-20,2022-02-27
NRU,Nauru,9464.0,4927.0,8585.0,22976.0,212.0,87.0,45.0,79.0,2021-04-09,2023-02-20,2022-03-27
NRU,Nauru,9767.0,4968.0,8585.0,23319.0,215.0,90.0,46.0,79.0,2021-04-09,2023-02-20,2022-04-24
NRU,Nauru,10079.0,5010.0,8585.0,23674.0,219.0,93.0,46.0,79.0,2021-04-09,2023-02-20,2022-05-29
NRU,Nauru,10382.0,5050.0,8585.0,24017.0,222.0,96.0,47.0,79.0,2021-04-09,2023-02-20,2022-06-26
NRU,Nauru,10739.0,5474.0,9013.0,25226.0,233.0,99.0,51.0,83.0,2021-04-09,2023-02-20,2022-07-31
NRU,Nauru,11119.0,6109.0,9677.0,26905.0,248.0,100.0,56.0,89.0,2021-04-09,2023-02-20,2022-08-28
NRU,Nauru,11488.0,6723.0,10319.0,28529.0,263.0,100.0,62.0,95.0,2021-04-09,2023-02-20,2022-09-25
NRU,Nauru,11868.0,7357.0,10982.0,30207.0,279.0,100.0,68.0,100.0,2021-04-09,2023-02-20,2022-10-30
NRU,Nauru,12218.0,7705.0,11346.0,31269.0,289.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2022-11-27
NRU,Nauru,12554.0,7705.0,11346.0,31605.0,292.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2022-12-25
NRU,Nauru,12889.0,7705.0,11346.0,31940.0,295.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-01-29
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-02-26
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-03-26
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-04-30
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-05-28
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-06-25
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-07-30
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-08-27
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-09-24
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-10-29
NRU,Nauru,13106.0,7705.0,11346.0,32157.0,297.0,100.0,71.0,100.0,2021-04-09,2023-02-20,2023-11-26
FIN,Finland,4292414.0,0.0,4036378.0,8621090.0,156.0,78.0,0.0,73.0,2020-12-23,2023-12-23,2021-11-28
FIN,Finland,4354374.0,0.0,4134460.0,9635633.0,174.0,79.0,0.0,75.0,2020-12-23,2023-12-23,2021-12-26
FIN,Finland,4398909.0,375854.0,4189293.0,11048662.0,200.0,80.0,7.0,76.0,2020-12-23,2023-12-23,2022-01-30
FIN,Finland,4472582.0,2765248.0,4235597.0,11473427.0,208.0,81.0,50.0,77.0,2020-12-23,2023-12-23,2022-02-27
FIN,Finland,4522810.0,2869989.0,4321565.0,11714365.0,212.0,82.0,52.0,78.0,2020-12-23,2023-12-23,2022-03-27
FIN,Finland,4527557.0,2925867.0,4333185.0,11786608.0,213.0,82.0,53.0,78.0,2020-12-23,2023-12-23,2022-04-24
FIN,Finland,4531579.0,2961679.0,4340333.0,11833591.0,214.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-05-29
FIN,Finland,4534957.0,2989574.0,4346146.0,11870677.0,215.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-06-26
FIN,Finland,4537357.0,3010962.0,4349959.0,11898278.0,215.0,82.0,54.0,79.0,2020-12-23,2023-12-23,2022-07-31
FIN,Finland,4540178.0,3036533.0,4354669.0,11931379.0,216.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-08-28
FIN,Finland,4542132.0,3051246.0,4357440.0,12880364.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-09-25
FIN,Finland,4543176.0,3052594.0,4358904.0,12891609.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-10-30
FIN,Finland,4543848.0,3053420.0,4359859.0,12896283.0,233.0,82.0,55.0,79.0,2020-12-23,2023-12-23,2022-11-27
FIN,Finland,4545416.0,3073112.0,4362227.0,13116851.0,237.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2022-12-25
FIN,Finland,4546346.0,3083815.0,4363619.0,13230153.0,239.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-01-29
FIN,Finland,4546654.0,3085389.0,4363961.0,13243948.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-02-26
FIN,Finland,4546941.0,3086639.0,4364293.0,13253422.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-03-26
FIN,Finland,4547183.0,3087555.0,4364586.0,13258938.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-04-30
FIN,Finland,4547348.0,3088100.0,4364803.0,13261992.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-05-28
FIN,Finland,4547445.0,3088329.0,4364930.0,13263151.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-06-25
FIN,Finland,4547536.0,3088503.0,4365030.0,13263996.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-07-30
FIN,Finland,4547610.0,3088633.0,4365093.0,13264611.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-08-27
FIN,Finland,4547669.0,3088728.0,4365127.0,13265044.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-09-24
FIN,Finland,4547671.0,3117418.0,4365135.0,13287851.0,240.0,82.0,56.0,79.0,2020-12-23,2023-12-23,2023-10-29
FIN,Finland,4547671.0,3834048.0,4365135.0,14004481.0,253.0,82.0,69.0,79.0,2020-12-23,2023-12-23,2023-11-26
FIN,Finland,200335.0,0.0,51917.0,252252.0,5.0,4.0,0.0,1.0,2020-12-23,2023-12-23,2021-01-31
FIN,Finland,424828.0,0.0,81844.0,506672.0,9.0,8.0,0.0,1.0,2020-12-23,2023-10-01,2021-02-28
FIN,Finland,918669.0,0.0,89153.0,1007822.0,18.0,17.0,0.0,2.0,2020-12-23,2023-12-23,2021-03-28
FIN,Finland,1665104.0,0.0,166076.0,1831180.0,33.0,30.0,0.0,3.0,2020-12-23,2023-12-23,2021-04-25
FIN,Finland,2477373.0,0.0,504423.0,2981797.0,54.0,45.0,0.0,9.0,2020-12-23,2023-12-23,2021-05-30
FIN,Finland,3260083.0,0.0,1054783.0,4314866.0,78.0,59.0,0.0,19.0,2020-12-23,2023-12-23,2021-06-27
FIN,Finland,3613491.0,0.0,1929620.0,5543111.0,100.0,65.0,0.0,35.0,2020-12-23,2023-12-23,2021-07-25
FIN,Finland,3789957.0,0.0,2815319.0,6605276.0,120.0,69.0,0.0,51.0,2020-12-23,2023-12-23,2021-08-29
FIN,Finland,4137057.0,0.0,3467906.0,7604964.0,138.0,75.0,0.0,63.0,2020-12-23,2023-12-23,2021-09-26
FIN,Finland,4232021.0,0.0,3883686.0,8115707.0,147.0,77.0,0.0,70.0,2020-12-23,2023-12-23,2021-10-31
MKD,North Macedonia,3165.0,0.0,0.0,3165.0,0.0,0.0,0.0,0.0,2021-02-17,2023-05-07,2021-02-28
MKD,North Macedonia,7856.0,0.0,4119.0,11975.0,1.0,0.0,0.0,0.0,2021-02-17,2023-12-23,2021-03-28
MKD,North Macedonia,64456.0,0.0,13450.0,77905.0,4.0,3.0,0.0,1.0,2021-02-17,2023-12-23,2021-04-25
MKD,North Macedonia,200631.0,0.0,86577.0,287208.0,14.0,10.0,0.0,4.0,2021-02-17,2023-12-23,2021-05-30
